doc_id,annotator,model,model_reported,attempts,input_tokens,output_tokens,latency_s,called_at_utc,prompt_fingerprint
GT-092,mistral-7b#r3,mistral:latest,mistral:latest,1,12576,216,6.15,2026-09-19T01:17:37.282543+00:00,53c7ce151f935769
GT-082,mistral-7b#r1,mistral:latest,mistral:latest,1,12754,190,5.64,2026-09-19T00:43:40.855992+00:00,53c7ce151f935769
GT-126,mistral-7b#r2,mistral:latest,mistral:latest,1,12824,221,6.54,2026-09-19T01:04:32.889249+00:00,53c7ce151f935769
GT-107,mistral-7b#r1,mistral:latest,mistral:latest,1,12611,190,5.6,2026-09-19T00:46:04.500698+00:00,53c7ce151f935769
GT-004,mistral-7b#r2,mistral:latest,mistral:latest,1,12686,194,5.69,2026-09-19T00:51:44.905633+00:00,53c7ce151f935769
GT-048,mistral-7b#r2,mistral:latest,mistral:latest,1,12713,190,5.57,2026-09-19T00:56:17.466107+00:00,53c7ce151f935769
GT-080,mistral-7b#r1,mistral:latest,mistral:latest,1,12681,199,5.81,2026-09-19T00:43:29.600894+00:00,53c7ce151f935769
GT-153,mistral-7b#r3,mistral:latest,mistral:latest,1,12652,228,6.56,2026-09-19T01:24:07.479575+00:00,53c7ce151f935769
GT-100,mistral-7b#r1,mistral:latest,mistral:latest,1,12893,190,5.82,2026-09-19T00:45:24.936617+00:00,53c7ce151f935769
GT-094,mistral-7b#r3,mistral:latest,mistral:latest,1,12400,190,5.38,2026-09-19T01:17:49.453543+00:00,53c7ce151f935769
GT-017,mistral-7b#r1,mistral:latest,mistral:latest,1,12644,190,5.97,2026-09-19T00:37:08.292848+00:00,53c7ce151f935769
GT-034,mistral-7b#r2,mistral:latest,mistral:latest,1,12801,198,5.88,2026-09-19T00:54:51.175307+00:00,53c7ce151f935769
GT-108,mistral-7b#r2,mistral:latest,mistral:latest,1,12512,190,5.51,2026-09-19T01:02:34.166297+00:00,53c7ce151f935769
GT-114,mistral-7b#r1,mistral:latest,mistral:latest,1,12842,218,6.5,2026-09-19T00:46:45.787808+00:00,53c7ce151f935769
GT-115,mistral-7b#r3,mistral:latest,mistral:latest,1,12520,225,6.46,2026-09-19T01:20:03.543919+00:00,53c7ce151f935769
GT-124,mistral-7b#r3,mistral:latest,mistral:latest,1,13581,204,6.74,2026-09-19T01:21:00.263615+00:00,53c7ce151f935769
GT-083,mistral-7b#r1,mistral:latest,mistral:latest,1,12668,190,5.55,2026-09-19T00:43:46.412502+00:00,53c7ce151f935769
GT-025,mistral-7b#r3,mistral:latest,mistral:latest,1,12727,190,5.59,2026-09-19T01:10:37.970587+00:00,53c7ce151f935769
GT-026,mistral-7b#r1,mistral:latest,mistral:latest,1,12686,190,5.66,2026-09-19T00:38:03.023557+00:00,53c7ce151f935769
GT-097,mistral-7b#r2,mistral:latest,mistral:latest,1,12801,190,6.13,2026-09-19T01:01:27.857906+00:00,53c7ce151f935769
GT-140,mistral-7b#r1,mistral:latest,mistral:latest,1,12676,190,5.91,2026-09-19T00:49:24.907478+00:00,53c7ce151f935769
GT-008,mistral-7b#r1,mistral:latest,mistral:latest,1,12758,208,6.52,2026-09-19T00:36:15.202925+00:00,53c7ce151f935769
GT-062,mistral-7b#r2,mistral:latest,mistral:latest,1,12702,208,6.07,2026-09-19T00:57:45.566877+00:00,53c7ce151f935769
GT-021,mistral-7b#r1,mistral:latest,mistral:latest,1,12986,190,6.28,2026-09-19T00:37:32.837618+00:00,53c7ce151f935769
GT-123,mistral-7b#r2,mistral:latest,mistral:latest,1,12770,201,6.0,2026-09-19T01:04:13.327263+00:00,53c7ce151f935769
GT-051,mistral-7b#r2,mistral:latest,mistral:latest,1,12710,198,6.12,2026-09-19T00:56:35.680099+00:00,53c7ce151f935769
GT-045,mistral-7b#r2,mistral:latest,mistral:latest,1,12616,254,7.34,2026-09-19T00:56:00.643606+00:00,53c7ce151f935769
GT-018,mistral-7b#r3,mistral:latest,mistral:latest,1,12624,224,6.41,2026-09-19T01:09:52.827304+00:00,53c7ce151f935769
GT-116,mistral-7b#r3,mistral:latest,mistral:latest,1,12772,228,6.68,2026-09-19T01:20:10.230770+00:00,53c7ce151f935769
GT-083,mistral-7b#r2,mistral:latest,mistral:latest,1,12668,206,5.99,2026-09-19T00:59:58.069580+00:00,53c7ce151f935769
GT-085,mistral-7b#r2,mistral:latest,mistral:latest,1,12775,215,6.34,2026-09-19T01:00:10.123597+00:00,53c7ce151f935769
GT-011,mistral-7b#r1,mistral:latest,mistral:latest,1,12725,190,5.99,2026-09-19T00:36:33.745593+00:00,53c7ce151f935769
GT-115,mistral-7b#r2,mistral:latest,mistral:latest,1,12520,236,6.78,2026-09-19T01:03:19.883435+00:00,53c7ce151f935769
GT-106,mistral-7b#r2,mistral:latest,mistral:latest,1,12617,190,5.63,2026-09-19T01:02:22.314529+00:00,53c7ce151f935769
GT-043,mistral-7b#r2,mistral:latest,mistral:latest,1,12711,203,5.92,2026-09-19T00:55:46.601628+00:00,53c7ce151f935769
GT-147,mistral-7b#r2,mistral:latest,mistral:latest,1,12788,215,6.3,2026-09-19T01:06:43.780001+00:00,53c7ce151f935769
GT-142,mistral-7b#r1,mistral:latest,mistral:latest,1,12679,190,5.65,2026-09-19T00:49:36.226040+00:00,53c7ce151f935769
GT-119,mistral-7b#r2,mistral:latest,mistral:latest,1,12644,216,6.31,2026-09-19T01:03:45.097894+00:00,53c7ce151f935769
GT-039,mistral-7b#r2,mistral:latest,mistral:latest,1,12787,217,6.33,2026-09-19T00:55:22.502613+00:00,53c7ce151f935769
GT-124,mistral-7b#r2,mistral:latest,mistral:latest,1,13581,203,6.65,2026-09-19T01:04:19.983692+00:00,53c7ce151f935769
GT-138,mistral-7b#r3,mistral:latest,mistral:latest,1,12724,238,6.89,2026-09-19T01:22:29.729841+00:00,53c7ce151f935769
GT-037,mistral-7b#r3,mistral:latest,mistral:latest,1,13265,194,6.17,2026-09-19T01:11:52.667119+00:00,53c7ce151f935769
GT-052,mistral-7b#r1,mistral:latest,mistral:latest,1,12565,190,5.53,2026-09-19T00:40:41.529866+00:00,53c7ce151f935769
GT-098,mistral-7b#r2,mistral:latest,mistral:latest,1,12591,213,6.26,2026-09-19T01:01:34.119201+00:00,53c7ce151f935769
GT-053,mistral-7b#r2,mistral:latest,mistral:latest,1,12910,194,5.91,2026-09-19T00:56:47.690261+00:00,53c7ce151f935769
GT-139,mistral-7b#r3,mistral:latest,mistral:latest,1,12549,204,6.12,2026-09-19T01:22:35.856764+00:00,53c7ce151f935769
GT-120,mistral-7b#r2,mistral:latest,mistral:latest,1,12582,227,6.48,2026-09-19T01:03:51.579329+00:00,53c7ce151f935769
GT-068,mistral-7b#r2,mistral:latest,mistral:latest,1,12820,230,6.79,2026-09-19T00:58:26.295520+00:00,53c7ce151f935769
GT-157,mistral-7b#r2,mistral:latest,mistral:latest,1,12462,216,6.08,2026-09-19T01:07:44.771723+00:00,53c7ce151f935769
GT-089,mistral-7b#r2,mistral:latest,mistral:latest,1,12690,246,7.08,2026-09-19T01:00:38.602271+00:00,53c7ce151f935769
GT-106,mistral-7b#r1,mistral:latest,mistral:latest,1,12617,198,5.83,2026-09-19T00:45:58.901746+00:00,53c7ce151f935769
GT-139,mistral-7b#r2,mistral:latest,mistral:latest,1,12549,204,5.93,2026-09-19T01:05:53.275169+00:00,53c7ce151f935769
GT-098,mistral-7b#r1,mistral:latest,mistral:latest,1,12591,190,5.72,2026-09-19T00:45:12.941873+00:00,53c7ce151f935769
GT-084,mistral-7b#r1,mistral:latest,mistral:latest,1,12821,214,6.31,2026-09-19T00:43:52.728867+00:00,53c7ce151f935769
GT-071,mistral-7b#r1,mistral:latest,mistral:latest,1,12791,199,5.89,2026-09-19T00:42:34.722901+00:00,53c7ce151f935769
GT-038,mistral-7b#r1,mistral:latest,mistral:latest,1,12532,190,5.61,2026-09-19T00:39:20.908715+00:00,53c7ce151f935769
GT-133,mistral-7b#r2,mistral:latest,mistral:latest,1,12725,194,5.73,2026-09-19T01:05:17.384197+00:00,53c7ce151f935769
GT-073,mistral-7b#r1,mistral:latest,mistral:latest,1,12755,190,5.62,2026-09-19T00:42:46.078954+00:00,53c7ce151f935769
GT-087,mistral-7b#r2,mistral:latest,mistral:latest,1,12693,255,7.37,2026-09-19T01:00:25.931813+00:00,53c7ce151f935769
GT-037,mistral-7b#r1,mistral:latest,mistral:latest,1,13265,190,6.24,2026-09-19T00:39:15.295994+00:00,53c7ce151f935769
GT-082,mistral-7b#r3,mistral:latest,mistral:latest,1,12754,218,6.35,2026-09-19T01:16:36.413479+00:00,53c7ce151f935769
GT-140,mistral-7b#r2,mistral:latest,mistral:latest,1,12676,239,6.9,2026-09-19T01:06:00.178952+00:00,53c7ce151f935769
GT-112,mistral-7b#r3,mistral:latest,mistral:latest,1,12640,190,5.65,2026-09-19T01:19:45.349535+00:00,53c7ce151f935769
GT-028,mistral-7b#r3,mistral:latest,mistral:latest,1,12687,194,5.64,2026-09-19T01:10:55.606437+00:00,53c7ce151f935769
GT-149,mistral-7b#r1,mistral:latest,mistral:latest,1,12688,190,5.61,2026-09-19T00:50:17.042664+00:00,53c7ce151f935769
GT-110,mistral-7b#r3,mistral:latest,mistral:latest,1,12753,190,5.64,2026-09-19T01:19:34.200708+00:00,53c7ce151f935769
GT-147,mistral-7b#r1,mistral:latest,mistral:latest,1,12788,190,5.65,2026-09-19T00:50:05.966681+00:00,53c7ce151f935769
GT-112,mistral-7b#r2,mistral:latest,mistral:latest,1,12640,190,5.61,2026-09-19T01:02:58.667278+00:00,53c7ce151f935769
GT-012,mistral-7b#r1,mistral:latest,mistral:latest,1,12724,190,5.61,2026-09-19T00:36:39.360075+00:00,53c7ce151f935769
GT-090,mistral-7b#r3,mistral:latest,mistral:latest,1,12703,224,6.65,2026-09-19T01:17:25.142069+00:00,53c7ce151f935769
GT-090,mistral-7b#r1,mistral:latest,mistral:latest,1,12703,190,5.61,2026-09-19T00:44:26.685287+00:00,53c7ce151f935769
GT-128,mistral-7b#r2,mistral:latest,mistral:latest,1,12691,219,6.38,2026-09-19T01:04:45.148685+00:00,53c7ce151f935769
GT-044,mistral-7b#r3,mistral:latest,mistral:latest,1,12730,224,6.51,2026-09-19T01:12:35.383650+00:00,53c7ce151f935769
GT-054,mistral-7b#r2,mistral:latest,mistral:latest,1,12671,190,5.61,2026-09-19T00:56:53.304092+00:00,53c7ce151f935769
GT-138,mistral-7b#r2,mistral:latest,mistral:latest,1,12724,243,7.05,2026-09-19T01:05:47.336865+00:00,53c7ce151f935769
GT-051,mistral-7b#r1,mistral:latest,mistral:latest,1,12710,190,5.68,2026-09-19T00:40:35.999010+00:00,53c7ce151f935769
GT-063,mistral-7b#r3,mistral:latest,mistral:latest,1,12688,190,5.57,2026-09-19T01:14:34.355239+00:00,53c7ce151f935769
GT-099,mistral-7b#r2,mistral:latest,mistral:latest,1,12870,190,5.77,2026-09-19T01:01:39.889652+00:00,53c7ce151f935769
GT-042,mistral-7b#r3,mistral:latest,mistral:latest,1,12616,211,6.15,2026-09-19T01:12:23.254712+00:00,53c7ce151f935769
GT-081,mistral-7b#r1,mistral:latest,mistral:latest,1,12717,190,5.61,2026-09-19T00:43:35.211695+00:00,53c7ce151f935769
GT-043,mistral-7b#r1,mistral:latest,mistral:latest,1,12711,190,5.57,2026-09-19T00:39:50.211869+00:00,53c7ce151f935769
GT-007,mistral-7b#r3,mistral:latest,mistral:latest,1,12730,206,6.03,2026-09-19T01:08:44.200952+00:00,53c7ce151f935769
GT-041,mistral-7b#r2,mistral:latest,mistral:latest,1,12491,190,5.4,2026-09-19T00:55:34.550216+00:00,53c7ce151f935769
GT-086,mistral-7b#r3,mistral:latest,mistral:latest,1,12490,244,6.85,2026-09-19T01:17:01.410525+00:00,53c7ce151f935769
GT-095,mistral-7b#r3,mistral:latest,mistral:latest,1,12590,197,5.67,2026-09-19T01:17:55.128554+00:00,53c7ce151f935769
GT-057,mistral-7b#r2,mistral:latest,mistral:latest,1,12733,256,7.58,2026-09-19T00:57:14.042777+00:00,53c7ce151f935769
GT-131,mistral-7b#r3,mistral:latest,mistral:latest,1,12556,190,5.48,2026-09-19T01:21:43.231059+00:00,53c7ce151f935769
GT-152,mistral-7b#r2,mistral:latest,mistral:latest,1,12767,212,6.23,2026-09-19T01:07:13.769778+00:00,53c7ce151f935769
GT-092,mistral-7b#r1,mistral:latest,mistral:latest,1,12576,199,5.7,2026-09-19T00:44:38.339004+00:00,53c7ce151f935769
GT-158,mistral-7b#r2,mistral:latest,mistral:latest,1,12680,190,5.58,2026-09-19T01:07:50.352072+00:00,53c7ce151f935769
GT-077,mistral-7b#r1,mistral:latest,mistral:latest,1,12709,190,5.63,2026-09-19T00:43:12.696700+00:00,53c7ce151f935769
GT-113,mistral-7b#r1,mistral:latest,mistral:latest,1,12600,212,6.09,2026-09-19T00:46:39.285636+00:00,53c7ce151f935769
GT-102,mistral-7b#r3,mistral:latest,mistral:latest,1,12707,220,6.39,2026-09-19T01:18:45.254954+00:00,53c7ce151f935769
GT-088,mistral-7b#r2,mistral:latest,mistral:latest,1,12615,190,5.59,2026-09-19T01:00:31.521238+00:00,53c7ce151f935769
GT-005,mistral-7b#r3,mistral:latest,mistral:latest,1,12788,190,5.66,2026-09-19T01:08:32.534078+00:00,53c7ce151f935769
GT-044,mistral-7b#r2,mistral:latest,mistral:latest,1,12730,231,6.7,2026-09-19T00:55:53.302735+00:00,53c7ce151f935769
GT-027,mistral-7b#r2,mistral:latest,mistral:latest,1,12611,229,6.6,2026-09-19T00:54:08.514171+00:00,53c7ce151f935769
GT-154,mistral-7b#r1,mistral:latest,mistral:latest,1,12600,190,5.49,2026-09-19T00:50:45.686940+00:00,53c7ce151f935769
GT-036,mistral-7b#r2,mistral:latest,mistral:latest,1,12730,194,5.75,2026-09-19T00:55:04.080774+00:00,53c7ce151f935769
GT-097,mistral-7b#r1,mistral:latest,mistral:latest,1,12801,190,5.71,2026-09-19T00:45:07.215176+00:00,53c7ce151f935769
GT-128,mistral-7b#r3,mistral:latest,mistral:latest,1,12691,219,6.37,2026-09-19T01:21:25.536868+00:00,53c7ce151f935769
GT-039,mistral-7b#r1,mistral:latest,mistral:latest,1,12787,190,5.82,2026-09-19T00:39:26.733789+00:00,53c7ce151f935769
GT-093,mistral-7b#r2,mistral:latest,mistral:latest,1,12679,242,7.06,2026-09-19T01:01:04.074609+00:00,53c7ce151f935769
GT-124,mistral-7b#r1,mistral:latest,mistral:latest,1,13581,202,6.65,2026-09-19T00:47:46.656219+00:00,53c7ce151f935769
GT-101,mistral-7b#r3,mistral:latest,mistral:latest,1,12789,238,6.92,2026-09-19T01:18:38.864369+00:00,53c7ce151f935769
GT-067,mistral-7b#r3,mistral:latest,mistral:latest,1,12637,211,6.17,2026-09-19T01:15:00.650450+00:00,53c7ce151f935769
GT-027,mistral-7b#r3,mistral:latest,mistral:latest,1,12611,221,6.41,2026-09-19T01:10:49.966197+00:00,53c7ce151f935769
GT-002,mistral-7b#r3,mistral:latest,mistral:latest,1,12455,210,6.03,2026-09-19T01:08:14.700192+00:00,53c7ce151f935769
GT-143,mistral-7b#r1,mistral:latest,mistral:latest,1,12711,190,6.01,2026-09-19T00:49:42.234061+00:00,53c7ce151f935769
GT-073,mistral-7b#r3,mistral:latest,mistral:latest,1,12755,243,7.07,2026-09-19T01:15:40.015836+00:00,53c7ce151f935769
GT-154,mistral-7b#r3,mistral:latest,mistral:latest,1,12600,268,7.59,2026-09-19T01:24:15.068261+00:00,53c7ce151f935769
GT-090,mistral-7b#r2,mistral:latest,mistral:latest,1,12703,207,6.06,2026-09-19T01:00:44.661955+00:00,53c7ce151f935769
GT-111,mistral-7b#r2,mistral:latest,mistral:latest,1,12600,190,5.51,2026-09-19T01:02:53.054581+00:00,53c7ce151f935769
GT-008,mistral-7b#r2,mistral:latest,mistral:latest,1,12758,190,5.64,2026-09-19T00:52:09.368679+00:00,53c7ce151f935769
GT-030,mistral-7b#r1,mistral:latest,mistral:latest,1,12793,244,7.12,2026-09-19T00:38:30.720572+00:00,53c7ce151f935769
GT-121,mistral-7b#r2,mistral:latest,mistral:latest,1,12871,232,6.86,2026-09-19T01:03:58.445891+00:00,53c7ce151f935769
GT-153,mistral-7b#r2,mistral:latest,mistral:latest,1,12652,228,6.58,2026-09-19T01:07:20.349220+00:00,53c7ce151f935769
GT-036,mistral-7b#r3,mistral:latest,mistral:latest,1,12730,213,6.22,2026-09-19T01:11:46.497431+00:00,53c7ce151f935769
GT-149,mistral-7b#r3,mistral:latest,mistral:latest,1,12688,211,6.15,2026-09-19T01:23:41.097487+00:00,53c7ce151f935769
GT-151,mistral-7b#r2,mistral:latest,mistral:latest,1,13494,190,6.74,2026-09-19T01:07:07.537521+00:00,53c7ce151f935769
GT-120,mistral-7b#r3,mistral:latest,mistral:latest,1,12582,190,5.48,2026-09-19T01:20:33.325018+00:00,53c7ce151f935769
GT-042,mistral-7b#r1,mistral:latest,mistral:latest,1,12616,190,5.67,2026-09-19T00:39:44.638725+00:00,53c7ce151f935769
GT-046,mistral-7b#r2,mistral:latest,mistral:latest,1,12678,190,5.58,2026-09-19T00:56:06.224820+00:00,53c7ce151f935769
GT-105,mistral-7b#r1,mistral:latest,mistral:latest,1,12660,190,5.54,2026-09-19T00:45:53.064273+00:00,53c7ce151f935769
GT-137,mistral-7b#r3,mistral:latest,mistral:latest,1,13223,206,6.49,2026-09-19T01:22:22.841034+00:00,53c7ce151f935769
GT-122,mistral-7b#r2,mistral:latest,mistral:latest,1,13148,293,8.88,2026-09-19T01:04:07.327840+00:00,53c7ce151f935769
GT-005,mistral-7b#r1,mistral:latest,mistral:latest,1,12788,212,6.54,2026-09-19T00:35:54.019422+00:00,53c7ce151f935769
GT-121,mistral-7b#r1,mistral:latest,mistral:latest,1,12871,190,5.76,2026-09-19T00:47:28.319574+00:00,53c7ce151f935769
GT-154,mistral-7b#r2,mistral:latest,mistral:latest,1,12600,219,6.27,2026-09-19T01:07:26.617812+00:00,53c7ce151f935769
GT-144,mistral-7b#r1,mistral:latest,mistral:latest,1,12602,190,5.81,2026-09-19T00:49:48.042147+00:00,53c7ce151f935769
GT-032,mistral-7b#r2,mistral:latest,mistral:latest,1,12744,190,5.62,2026-09-19T00:54:38.850277+00:00,53c7ce151f935769
GT-144,mistral-7b#r3,mistral:latest,mistral:latest,1,12602,217,6.27,2026-09-19T01:23:09.710799+00:00,53c7ce151f935769
GT-131,mistral-7b#r2,mistral:latest,mistral:latest,1,12556,190,5.48,2026-09-19T01:05:04.368655+00:00,53c7ce151f935769
GT-035,mistral-7b#r2,mistral:latest,mistral:latest,1,12768,246,7.15,2026-09-19T00:54:58.327008+00:00,53c7ce151f935769
GT-018,mistral-7b#r2,mistral:latest,mistral:latest,1,12624,231,6.62,2026-09-19T00:53:12.523106+00:00,53c7ce151f935769
GT-033,mistral-7b#r3,mistral:latest,mistral:latest,1,12771,220,6.44,2026-09-19T01:11:25.262992+00:00,53c7ce151f935769
GT-057,mistral-7b#r3,mistral:latest,mistral:latest,1,12733,228,6.65,2026-09-19T01:13:57.279445+00:00,53c7ce151f935769
GT-101,mistral-7b#r2,mistral:latest,mistral:latest,1,12789,211,6.18,2026-09-19T01:01:52.426294+00:00,53c7ce151f935769
GT-053,mistral-7b#r3,mistral:latest,mistral:latest,1,12910,194,5.84,2026-09-19T01:13:31.650027+00:00,53c7ce151f935769
GT-084,mistral-7b#r2,mistral:latest,mistral:latest,1,12821,190,5.71,2026-09-19T01:00:03.782361+00:00,53c7ce151f935769
GT-160,mistral-7b#r3,mistral:latest,mistral:latest,1,12591,248,7.03,2026-09-19T01:24:52.121994+00:00,53c7ce151f935769
GT-067,mistral-7b#r1,mistral:latest,mistral:latest,1,12637,190,5.58,2026-09-19T00:42:11.086429+00:00,53c7ce151f935769
GT-015,mistral-7b#r1,mistral:latest,mistral:latest,1,12791,190,5.69,2026-09-19T00:36:56.298019+00:00,53c7ce151f935769
GT-156,mistral-7b#r1,mistral:latest,mistral:latest,1,12631,263,7.52,2026-09-19T00:50:59.946795+00:00,53c7ce151f935769
GT-004,mistral-7b#r3,mistral:latest,mistral:latest,1,12686,223,6.48,2026-09-19T01:08:26.873678+00:00,53c7ce151f935769
GT-160,mistral-7b#r2,mistral:latest,mistral:latest,1,12591,210,6.01,2026-09-19T01:08:02.082362+00:00,53c7ce151f935769
GT-029,mistral-7b#r2,mistral:latest,mistral:latest,1,13124,215,6.7,2026-09-19T00:54:21.950850+00:00,53c7ce151f935769
GT-049,mistral-7b#r1,mistral:latest,mistral:latest,1,12668,190,5.78,2026-09-19T00:40:24.620107+00:00,53c7ce151f935769
GT-129,mistral-7b#r3,mistral:latest,mistral:latest,1,12929,210,6.34,2026-09-19T01:21:31.879472+00:00,53c7ce151f935769
GT-011,mistral-7b#r3,mistral:latest,mistral:latest,1,12725,216,6.29,2026-09-19T01:09:08.596295+00:00,53c7ce151f935769
GT-034,mistral-7b#r3,mistral:latest,mistral:latest,1,12801,264,7.64,2026-09-19T01:11:32.907564+00:00,53c7ce151f935769
GT-088,mistral-7b#r1,mistral:latest,mistral:latest,1,12615,190,5.6,2026-09-19T00:44:15.156765+00:00,53c7ce151f935769
GT-108,mistral-7b#r1,mistral:latest,mistral:latest,1,12512,190,5.49,2026-09-19T00:46:09.989564+00:00,53c7ce151f935769
GT-127,mistral-7b#r2,mistral:latest,mistral:latest,1,12739,198,5.87,2026-09-19T01:04:38.760019+00:00,53c7ce151f935769
GT-055,mistral-7b#r1,mistral:latest,mistral:latest,1,12805,190,6.03,2026-09-19T00:40:58.991415+00:00,53c7ce151f935769
GT-117,mistral-7b#r3,mistral:latest,mistral:latest,1,12722,194,5.72,2026-09-19T01:20:15.959548+00:00,53c7ce151f935769
GT-054,mistral-7b#r1,mistral:latest,mistral:latest,1,12671,190,5.62,2026-09-19T00:40:52.958874+00:00,53c7ce151f935769
GT-096,mistral-7b#r2,mistral:latest,mistral:latest,1,12771,190,6.14,2026-09-19T01:01:21.721385+00:00,53c7ce151f935769
GT-092,mistral-7b#r2,mistral:latest,mistral:latest,1,12576,190,5.45,2026-09-19T01:00:57.013399+00:00,53c7ce151f935769
GT-033,mistral-7b#r1,mistral:latest,mistral:latest,1,12771,190,5.69,2026-09-19T00:38:48.647653+00:00,53c7ce151f935769
GT-070,mistral-7b#r2,mistral:latest,mistral:latest,1,12725,243,7.02,2026-09-19T00:58:39.090027+00:00,53c7ce151f935769
GT-073,mistral-7b#r2,mistral:latest,mistral:latest,1,12755,218,6.37,2026-09-19T00:58:57.275387+00:00,53c7ce151f935769
GT-013,mistral-7b#r2,mistral:latest,mistral:latest,1,12796,235,6.9,2026-09-19T00:52:41.508917+00:00,53c7ce151f935769
GT-081,mistral-7b#r3,mistral:latest,mistral:latest,1,12717,227,6.6,2026-09-19T01:16:30.055689+00:00,53c7ce151f935769
GT-022,mistral-7b#r2,mistral:latest,mistral:latest,1,12690,190,5.58,2026-09-19T00:53:37.307502+00:00,53c7ce151f935769
GT-134,mistral-7b#r3,mistral:latest,mistral:latest,1,12615,190,5.59,2026-09-19T01:22:02.916979+00:00,53c7ce151f935769
GT-010,mistral-7b#r3,mistral:latest,mistral:latest,1,12693,224,6.5,2026-09-19T01:09:02.305021+00:00,53c7ce151f935769
GT-089,mistral-7b#r1,mistral:latest,mistral:latest,1,12690,190,5.91,2026-09-19T00:44:21.074900+00:00,53c7ce151f935769
GT-156,mistral-7b#r2,mistral:latest,mistral:latest,1,12631,215,6.22,2026-09-19T01:07:38.693023+00:00,53c7ce151f935769
GT-001,mistral-7b#r3,mistral:latest,mistral:latest,1,12786,225,6.57,2026-09-19T01:08:08.662216+00:00,53c7ce151f935769
GT-103,mistral-7b#r1,mistral:latest,mistral:latest,1,12552,190,5.56,2026-09-19T00:45:41.794738+00:00,53c7ce151f935769
GT-130,mistral-7b#r3,mistral:latest,mistral:latest,1,12935,190,5.86,2026-09-19T01:21:37.747175+00:00,53c7ce151f935769
GT-023,mistral-7b#r1,mistral:latest,mistral:latest,1,13106,199,6.23,2026-09-19T00:37:45.412132+00:00,53c7ce151f935769
GT-063,mistral-7b#r2,mistral:latest,mistral:latest,1,12688,231,6.71,2026-09-19T00:57:52.275392+00:00,53c7ce151f935769
GT-066,mistral-7b#r1,mistral:latest,mistral:latest,1,12767,227,6.64,2026-09-19T00:42:05.506644+00:00,53c7ce151f935769
GT-049,mistral-7b#r2,mistral:latest,mistral:latest,1,12668,215,6.23,2026-09-19T00:56:23.703463+00:00,53c7ce151f935769
GT-056,mistral-7b#r3,mistral:latest,mistral:latest,1,12410,226,6.31,2026-09-19T01:13:50.623943+00:00,53c7ce151f935769
GT-149,mistral-7b#r2,mistral:latest,mistral:latest,1,12688,194,5.65,2026-09-19T01:06:54.916983+00:00,53c7ce151f935769
GT-034,mistral-7b#r1,mistral:latest,mistral:latest,1,12801,190,6.26,2026-09-19T00:38:54.911475+00:00,53c7ce151f935769
GT-096,mistral-7b#r1,mistral:latest,mistral:latest,1,12771,190,5.66,2026-09-19T00:45:01.499151+00:00,53c7ce151f935769
GT-057,mistral-7b#r1,mistral:latest,mistral:latest,1,12733,190,5.62,2026-09-19T00:41:11.621608+00:00,53c7ce151f935769
GT-015,mistral-7b#r2,mistral:latest,mistral:latest,1,12791,203,6.02,2026-09-19T00:52:53.499132+00:00,53c7ce151f935769
GT-067,mistral-7b#r2,mistral:latest,mistral:latest,1,12637,238,7.28,2026-09-19T00:58:19.506999+00:00,53c7ce151f935769
GT-108,mistral-7b#r3,mistral:latest,mistral:latest,1,12512,190,5.51,2026-09-19T01:19:21.067100+00:00,53c7ce151f935769
GT-074,mistral-7b#r2,mistral:latest,mistral:latest,1,12976,203,6.17,2026-09-19T00:59:03.451213+00:00,53c7ce151f935769
GT-097,mistral-7b#r3,mistral:latest,mistral:latest,1,12801,361,10.37,2026-09-19T01:18:11.858316+00:00,53c7ce151f935769
GT-064,mistral-7b#r2,mistral:latest,mistral:latest,1,12430,202,5.66,2026-09-19T00:57:57.943391+00:00,53c7ce151f935769
GT-029,mistral-7b#r3,mistral:latest,mistral:latest,1,13124,190,5.97,2026-09-19T01:11:01.583318+00:00,53c7ce151f935769
GT-046,mistral-7b#r1,mistral:latest,mistral:latest,1,12678,190,5.63,2026-09-19T00:40:07.322355+00:00,53c7ce151f935769
GT-049,mistral-7b#r3,mistral:latest,mistral:latest,1,12668,206,6.04,2026-09-19T01:13:07.942572+00:00,53c7ce151f935769
GT-055,mistral-7b#r2,mistral:latest,mistral:latest,1,12805,219,6.51,2026-09-19T00:56:59.814080+00:00,53c7ce151f935769
GT-027,mistral-7b#r1,mistral:latest,mistral:latest,1,12611,263,7.64,2026-09-19T00:38:10.672501+00:00,53c7ce151f935769
GT-123,mistral-7b#r3,mistral:latest,mistral:latest,1,12770,206,6.08,2026-09-19T01:20:53.521645+00:00,53c7ce151f935769
GT-069,mistral-7b#r1,mistral:latest,mistral:latest,1,12789,190,5.68,2026-09-19T00:42:22.697221+00:00,53c7ce151f935769
GT-131,mistral-7b#r1,mistral:latest,mistral:latest,1,12556,190,5.49,2026-09-19T00:48:26.786259+00:00,53c7ce151f935769
GT-150,mistral-7b#r2,mistral:latest,mistral:latest,1,12660,201,5.87,2026-09-19T01:07:00.791008+00:00,53c7ce151f935769
GT-003,mistral-7b#r3,mistral:latest,mistral:latest,1,12386,204,5.68,2026-09-19T01:08:20.384872+00:00,53c7ce151f935769
GT-077,mistral-7b#r2,mistral:latest,mistral:latest,1,12709,190,5.61,2026-09-19T00:59:21.522452+00:00,53c7ce151f935769
GT-125,mistral-7b#r2,mistral:latest,mistral:latest,1,12850,213,6.36,2026-09-19T01:04:26.345666+00:00,53c7ce151f935769
